GGP,SO,TAXON,CHEBI,GO,CL,DNA,CELL_TYPE,CELL_LINE,RNA,PROTEIN,DISEASE,CHEMICAL,AMINO_ACID,ANATOMICAL_SYSTEM,CANCER,CELL,CELLULAR_COMPONENT,DEVELOPING_ANATOMICAL_STRUCTURE,GENE_OR_GENE_PRODUCT,IMMATERIAL_ANATOMICAL_ENTITY,MULTI_TISSUE_STRUCTURE,ORGAN,ORGANISM,ORGANISM_SUBDIVISION,ORGANISM_SUBSTANCE,PATHOLOGICAL_FORMATION,SIMPLE_CHEMICAL,TISSUE,label_fake
0,0,2,4,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1
0,3,15,1,0,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,1
0,4,56,9,0,0,2,0,0,0,7,30,5,1,0,4,0,1,0,2,0,1,2,44,0,0,0,2,0,1
1,4,1,65,1,11,0,4,1,0,11,49,18,0,0,41,22,3,0,5,0,1,7,19,3,0,3,13,2,1
1,4,33,5,0,0,2,0,3,0,13,34,1,0,0,11,10,2,0,3,0,1,3,49,2,0,0,3,0,1
1,5,31,5,0,0,4,0,0,0,12,21,11,0,0,8,6,4,0,10,0,2,0,28,0,0,0,7,1,1
2,3,36,61,1,1,1,1,0,0,24,76,56,0,0,14,7,5,0,6,3,2,13,40,2,0,3,56,2,1
0,1,7,17,0,1,2,1,0,0,7,19,15,0,0,4,3,1,0,8,1,3,6,19,0,0,1,20,0,1
4,5,82,50,0,4,0,0,0,0,6,43,56,1,0,2,10,3,0,3,4,1,10,27,4,0,0,40,2,1
1,24,52,4,0,6,9,1,3,0,9,24,0,2,0,2,13,23,0,11,0,0,6,46,1,0,1,11,2,1
0,0,10,19,0,1,0,0,1,0,1,9,16,0,0,6,0,2,0,1,0,0,7,12,3,0,0,14,2,1
0,0,10,0,0,0,0,0,0,0,0,5,1,1,0,0,3,0,0,2,0,0,4,4,0,0,0,0,0,1
0,0,7,1,1,0,0,0,0,0,1,14,0,0,0,0,1,1,0,1,0,0,1,9,0,0,0,0,0,1
0,0,12,19,1,1,0,0,0,0,1,10,10,0,0,0,2,0,0,0,0,2,3,15,0,0,0,5,3,1
1,1,5,21,0,0,0,0,0,0,3,18,23,1,0,5,5,2,0,2,4,0,1,11,0,0,1,22,0,1
1,2,27,37,1,0,1,0,0,0,2,37,32,0,0,3,1,2,0,3,2,1,12,13,2,0,2,32,3,1
1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
0,0,5,3,0,0,2,0,0,0,1,5,0,0,0,0,5,0,0,4,0,0,1,4,0,0,1,1,0,1
0,2,18,2,0,0,0,0,1,0,0,12,0,0,0,2,1,1,0,0,0,1,1,18,2,0,0,0,0,1
0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,4,0,0,0,1,0,1
0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1
1,0,6,4,1,0,0,0,1,0,3,4,1,0,0,2,1,0,0,1,0,0,0,4,0,0,0,2,0,1
2,11,24,10,0,4,3,0,0,0,25,7,1,0,0,1,7,1,0,9,0,0,1,20,0,0,0,0,0,1
2,11,24,10,0,4,3,0,0,0,25,7,1,0,0,1,7,1,0,9,0,0,1,20,0,0,0,0,0,1
1,0,6,4,1,0,0,0,1,0,3,4,1,0,0,2,1,0,0,1,0,0,0,4,0,0,0,2,0,1
0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1
0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,4,0,0,0,1,0,1
0,2,18,2,0,0,0,0,1,0,0,12,0,0,0,2,1,1,0,0,0,1,1,18,2,0,0,0,0,1
0,0,5,3,0,0,2,0,0,0,1,5,0,0,0,0,5,0,0,4,0,0,1,4,0,0,1,1,0,1
0,0,5,3,0,0,2,0,0,0,1,5,0,0,0,0,5,0,0,4,0,0,1,4,0,0,1,1,0,1
0,2,18,2,0,0,0,0,1,0,0,12,0,0,0,2,1,1,0,0,0,1,1,18,2,0,0,0,0,1
1,0,6,4,1,0,0,0,1,0,3,4,1,0,0,2,1,0,0,1,0,0,0,4,0,0,0,2,0,1
1,0,6,4,1,0,0,0,1,0,3,4,1,0,0,2,1,0,0,1,0,0,0,4,0,0,0,2,0,1
0,2,18,2,0,0,0,0,1,0,0,12,0,0,0,2,1,1,0,0,0,1,1,18,2,0,0,0,0,1
2,11,24,10,0,4,3,0,0,0,25,7,1,0,0,1,7,1,0,9,0,0,1,20,0,0,0,0,0,1
0,0,5,3,0,0,2,0,0,0,1,5,0,0,0,0,5,0,0,4,0,0,1,4,0,0,1,1,0,1
0,2,18,2,0,0,0,0,1,0,0,12,0,0,0,2,1,1,0,0,0,1,1,18,2,0,0,0,0,1
0,0,4,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,4,0,0,0,1,0,1
0,2,18,2,0,0,0,0,1,0,0,12,0,0,0,2,1,1,0,0,0,1,1,18,2,0,0,0,0,1
0,6,18,2,0,0,1,0,0,0,6,4,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,1
0,7,2,1,0,1,3,0,0,0,0,7,2,0,0,0,2,0,0,3,0,0,1,5,0,0,0,0,0,1
0,1,15,4,2,0,0,0,1,0,2,5,0,0,0,0,0,1,0,1,0,1,0,11,0,0,0,0,0,1
0,22,50,6,0,0,8,0,1,0,10,33,1,2,0,0,2,0,0,4,0,0,1,44,0,0,0,1,0,1
0,3,13,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,1
0,0,9,0,0,0,1,0,0,0,3,1,1,0,0,1,1,0,0,1,0,2,1,7,0,0,0,1,0,1
2,7,13,1,1,0,3,0,0,0,6,8,1,0,0,1,1,2,0,1,0,0,0,11,0,0,0,4,0,1
0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,4,0,4,0,0,3,1,1,1
1,24,52,5,0,7,8,1,3,0,9,26,0,2,0,4,14,21,0,12,0,0,6,47,1,0,1,11,2,1
2,2,30,5,0,0,4,0,0,0,21,37,6,2,0,2,3,1,0,17,0,1,6,32,1,0,3,9,0,1
0,4,30,11,0,0,0,0,0,0,2,26,4,0,0,3,3,0,0,2,0,1,1,27,1,0,0,2,1,1
0,0,2,0,0,0,0,0,3,0,2,18,1,0,0,0,0,0,0,0,0,1,1,5,0,0,0,0,1,1
0,5,10,0,1,1,6,0,0,0,20,22,4,0,1,8,1,4,0,7,0,2,6,30,0,0,1,1,0,1
0,7,23,5,0,0,2,0,0,0,2,32,3,0,1,2,0,1,0,9,0,1,6,23,2,0,0,2,0,1
0,0,3,8,0,2,0,0,0,0,2,7,9,0,0,0,3,0,0,1,0,0,0,13,1,0,0,6,0,1
0,0,3,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,3,1,0,0,2,0,1
0,4,28,0,1,0,0,1,0,0,0,5,1,0,0,1,1,2,0,0,0,0,0,16,0,0,0,1,0,1
0,4,24,2,0,0,3,0,0,0,4,8,5,1,0,1,2,0,0,7,0,1,0,12,1,0,0,0,0,1
0,1,7,2,0,0,0,0,0,0,3,10,1,1,0,0,0,0,0,1,0,0,0,8,1,0,2,1,0,1
2,1,20,3,0,0,0,0,4,0,12,18,2,2,0,3,7,3,0,6,0,0,0,18,0,0,0,4,0,1
0,1,13,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,13,0,0,1,0,0,1
3,0,19,7,1,0,1,0,0,0,5,24,1,0,0,4,0,2,0,2,0,0,0,10,1,0,1,1,0,1
0,0,9,1,1,0,0,0,0,0,2,3,0,1,0,0,2,0,0,3,0,1,0,6,0,0,0,0,0,1
1,4,16,13,0,0,1,0,3,0,5,24,16,1,0,5,5,0,0,5,0,1,5,8,0,0,1,11,0,1
0,2,14,0,0,0,1,0,1,0,0,13,1,0,0,3,0,1,0,3,0,2,1,14,0,0,0,3,0,1
0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1
4,8,78,12,0,0,3,1,2,0,16,41,3,2,0,1,5,4,0,15,0,3,7,38,2,0,0,1,0,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3,7,54,10,9,4,1,0,1,0,5,24,3,15,0,0,6,2,0,5,0,0,4,41,1,0,2,3,0,0
0,4,34,5,1,1,1,0,1,0,1,13,5,5,0,2,6,1,0,1,0,0,1,40,0,0,0,3,0,0
0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,4,11,2,0,0,0,0,0,0,1,2,2,2,0,3,1,0,0,4,0,1,0,4,0,0,1,3,0,1
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1
0,1,15,0,0,0,0,0,1,0,2,10,0,0,0,1,0,0,0,1,0,1,1,8,0,0,0,0,0,1
0,5,42,4,0,2,2,1,1,0,4,35,1,0,1,0,3,2,0,2,0,1,7,21,2,0,0,3,0,1
0,3,28,2,1,0,2,0,0,0,4,2,0,0,0,1,1,1,0,3,0,0,0,13,0,0,0,4,0,1
1,0,24,1,0,0,0,0,2,0,0,7,0,0,0,2,2,1,0,0,0,0,1,17,0,0,0,0,0,1
0,1,19,0,0,1,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,14,0,0,0,0,0,1
3,6,20,15,0,0,2,0,3,1,3,25,13,0,0,6,5,2,0,6,1,1,6,9,1,0,3,10,0,1
4,6,37,16,0,0,3,0,5,1,8,47,16,0,1,8,9,1,0,8,1,2,6,31,2,0,6,14,1,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1
0,3,37,5,4,14,0,0,2,0,9,14,1,3,0,0,15,4,0,1,0,0,6,19,1,0,0,4,0,0
0,2,14,0,3,0,0,0,0,0,2,13,0,0,0,5,1,0,0,0,0,2,1,18,0,0,3,2,1,0
1,21,35,0,0,1,2,0,0,0,6,6,3,0,0,2,4,1,0,5,0,0,0,21,1,0,0,0,0,0
0,1,8,0,1,0,1,0,1,0,4,9,0,0,0,0,0,3,0,0,0,1,0,13,1,0,0,2,1,0
0,14,13,3,0,0,0,0,2,0,8,13,2,0,0,1,2,1,0,7,0,2,0,16,0,0,0,2,0,0
1,4,12,19,3,1,0,0,0,0,1,10,10,0,0,1,4,1,0,3,0,1,2,31,0,0,4,12,0,0
0,23,194,5,0,3,4,4,7,0,4,4,0,0,0,5,6,0,0,2,0,0,3,79,0,0,0,0,0,0
0,11,29,2,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,14,1,0,1,3,0,0
1,0,8,1,0,1,0,0,0,0,1,24,0,0,0,1,2,0,0,4,0,3,2,8,1,0,2,0,0,0
0,3,44,0,0,1,0,1,0,0,3,12,1,0,0,2,1,0,0,1,0,0,2,14,0,0,4,0,0,0
0,8,74,2,0,0,4,2,1,0,3,17,2,0,0,4,3,2,0,2,0,0,2,20,0,0,0,1,1,0
0,0,34,6,0,2,0,0,1,0,4,10,3,0,0,2,2,5,0,0,1,0,3,27,2,0,0,2,2,0
0,5,9,10,4,0,0,0,0,0,5,9,5,0,0,0,1,6,0,5,0,0,4,18,0,0,0,2,0,0
0,0,23,4,1,2,0,0,0,0,2,13,1,1,0,0,2,0,0,1,0,0,1,24,1,0,0,0,0,0
0,0,2,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,1,0,0,3,0,1
1,0,1,6,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,2,0,0,0,4,0,0
1,3,40,2,0,0,1,1,0,0,1,36,2,1,0,2,2,0,0,1,0,0,3,39,3,0,0,3,0,0
0,3,1,2,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0
0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,8,2,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,5,0,0,1,2,0,0
0,1,11,1,0,0,0,0,0,0,3,2,1,0,0,0,0,1,0,1,0,0,1,10,0,0,0,0,0,0
0,1,10,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,1,0,4,2,9,0,0,0,0,0,0
0,0,16,0,0,0,0,0,0,0,1,20,1,1,0,2,0,0,0,1,0,1,2,18,0,0,0,0,0,1
2,26,70,2,1,0,5,0,2,0,8,23,1,1,0,0,4,4,0,6,0,1,0,32,1,0,1,1,0,1
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
1,2,3,2,0,0,8,0,0,0,3,17,2,0,0,3,0,0,0,3,0,2,0,14,0,0,0,4,0,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,16,52,2,0,1,14,3,0,0,9,13,2,0,0,0,0,0,0,3,1,0,2,46,0,0,0,1,1,0
5,2,5,3,0,0,0,0,0,0,7,7,2,1,0,2,2,1,0,5,1,0,1,13,2,0,2,3,1,1
0,1,37,2,0,0,4,0,0,0,4,14,2,0,0,3,3,4,0,4,0,3,3,32,1,0,0,0,0,1
0,1,18,0,0,4,1,0,0,0,10,17,3,0,0,1,4,0,0,3,0,1,2,17,0,0,0,0,1,1
1,1,7,3,0,0,2,0,6,0,4,20,7,1,0,5,2,2,0,12,1,3,1,12,0,0,1,8,1,1
0,0,6,0,0,0,0,0,2,0,1,10,0,0,0,0,1,0,0,5,0,5,0,22,0,0,0,0,0,1
0,1,4,0,0,0,2,0,0,0,0,6,2,0,0,2,0,0,0,1,0,1,0,8,0,0,0,1,0,0
2,0,3,0,0,0,0,1,1,0,4,12,0,0,0,3,1,0,0,13,1,1,0,3,0,0,2,1,0,0
1,7,20,30,18,7,5,3,2,2,23,34,20,1,0,8,7,3,0,5,1,3,5,43,0,0,2,21,0,0
0,0,5,2,0,0,2,0,0,0,1,1,1,0,0,0,0,0,0,5,0,2,0,5,2,0,0,0,0,0
0,0,10,0,2,0,0,0,0,0,1,12,2,0,0,4,0,1,0,1,0,0,0,14,0,0,3,1,0,0
1,14,20,5,2,1,2,1,1,0,7,7,6,7,0,1,3,4,0,6,0,1,1,22,1,0,4,7,0,0
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0,0,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
0,1,4,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,0,2,0,0,0,8,0,0,1,0,0,0
0,0,8,1,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,1,0,0,1,5,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,1,1,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,1,0,1,0,1,0,5,0,0,1,0,0,0
0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,1,4,2,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
0,0,0,2,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,1,3,3,0,0,0,1,0,0
0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,2,1,0
0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,2,2,0,0,1,0,0,0,9,3,1,0,0,1,0,0,0,0,0,3,1,5,0,0,0,1,0,1
0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,1,0,0
0,0,1,2,1,0,2,0,0,0,7,2,2,0,0,2,0,0,0,1,0,0,0,8,1,0,0,4,0,1
0,2,21,0,0,0,1,0,1,0,3,8,0,0,0,0,2,2,0,1,0,0,0,27,0,0,0,0,0,1
1,1,7,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0,2,0,0,0,8,0,0,1,0,0,1
0,0,8,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0
0,0,13,14,0,0,0,0,0,0,0,9,15,0,0,4,1,1,0,1,1,0,2,24,0,0,2,17,0,1
0,2,7,13,0,0,0,0,0,0,2,8,6,0,0,0,0,0,0,0,0,2,1,13,0,0,0,8,0,1
3,10,26,16,0,0,0,1,3,1,10,33,12,1,0,6,9,3,0,12,0,2,9,27,1,0,5,12,0,1
0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,1,0,1,0,4,0,0,0,0,0,1
2,0,7,0,0,0,1,0,0,0,2,7,2,0,0,2,0,0,0,3,0,0,0,9,1,0,0,2,0,0
0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,1
0,0,8,3,0,0,0,0,1,0,3,7,2,0,0,0,0,1,0,3,1,1,2,11,0,0,0,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,4,3,0,0,0,0,0,0,1,3,0,1,0,0,3,0,0,2,0,0,1,8,0,0,0,0,0,1
0,0,9,4,0,0,0,0,0,0,2,7,1,1,0,0,1,0,0,2,0,2,0,12,1,0,0,1,0,1
0,0,29,1,1,1,0,1,0,0,0,8,0,2,0,1,1,0,0,1,0,0,0,14,0,0,0,1,0,0
0,1,4,5,0,0,2,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,1,0,3,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,2,6,2,1,0,2,0,0,0,3,1,0,0,0,2,2,0,0,2,0,0,1,8,0,0,0,0,0,0
0,3,13,14,0,0,1,0,0,0,3,8,3,0,0,2,1,0,0,0,0,0,1,23,0,0,0,4,0,1
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,1
0,0,17,2,0,1,2,0,1,0,1,10,1,0,0,3,2,14,0,0,0,3,1,12,0,0,0,3,0,1
0,1,11,0,0,0,2,0,0,0,1,6,0,0,0,0,0,1,0,2,0,1,0,9,0,0,0,0,0,1
0,0,10,1,0,0,2,0,0,0,7,3,0,0,0,1,2,0,0,0,0,1,0,8,2,0,2,1,0,1
0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,2,1,0,0,0,0,0,11,2,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,11,0,0,0,1,1,0,0,1,13,1,0,0,0,1,0,0,3,0,0,1,7,0,0,0,0,0,1
0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,19,2,0,0,2,0,0,0,1,10,1,0,0,1,1,0,0,1,0,0,1,7,0,0,0,0,0,1
0,0,3,1,0,0,0,0,1,0,0,5,2,0,0,2,0,0,0,1,0,0,1,3,0,0,0,1,0,0
0,1,11,2,0,1,1,0,0,0,4,2,0,0,0,2,1,0,0,0,0,0,0,4,0,0,0,1,0,0
1,1,31,4,0,0,1,0,0,0,7,45,2,0,1,2,1,1,0,3,1,0,3,40,1,0,0,6,3,0
4,3,24,1,0,2,2,1,1,0,4,5,0,0,0,1,3,1,0,4,0,0,0,16,0,0,0,1,0,1
0,0,14,4,0,0,0,0,0,0,2,3,0,0,0,1,1,0,0,1,0,0,1,8,0,0,0,0,0,1
2,78,60,35,0,1,32,0,4,0,27,34,33,20,0,2,4,7,0,9,0,0,0,19,0,0,1,0,0,1
0,0,10,1,0,0,2,0,0,0,0,7,2,0,0,0,1,0,0,1,0,0,0,7,0,0,2,0,0,1
1,2,2,1,0,0,1,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,6,45,1,1,1,11,0,1,0,14,23,5,0,0,3,10,3,0,30,1,0,0,17,1,0,0,2,0,1
0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0,6,3,0,0,0,0,0,0,4,34,3,0,0,5,5,0,0,4,0,0,7,15,0,0,1,4,2,0
0,0,5,3,0,0,0,0,0,0,0,9,0,0,0,0,3,1,0,3,1,0,0,12,0,0,1,0,0,0
0,0,8,4,0,0,0,0,0,0,5,37,3,0,0,6,5,1,0,3,0,0,8,14,0,0,1,4,3,0
0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,1
0,2,45,8,2,3,1,3,4,0,5,24,3,5,0,2,9,1,0,1,0,2,6,50,0,0,0,9,1,1
1,2,15,3,0,0,3,0,1,0,2,57,3,0,0,0,6,0,0,2,0,2,2,9,3,0,1,5,0,1
1,0,2,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1
0,0,12,4,0,0,0,0,1,0,5,46,1,0,0,2,1,2,0,1,0,1,18,16,0,0,3,4,2,0
1,5,42,7,0,0,0,2,0,0,7,24,3,5,0,3,2,3,0,2,1,0,2,20,0,0,6,4,2,0
0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,12,1,0,1,1,0,0
0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,1,4,1,0,1,2,1,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,1
1,0,14,5,0,2,3,0,1,0,12,20,8,0,0,5,2,0,0,20,0,2,3,12,0,0,0,13,1,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,4,13,1,0,0,1,0,0,0,1,4,1,0,0,1,0,0,0,1,0,2,1,4,0,0,0,1,0,0
0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
0,1,21,3,1,0,6,1,0,0,6,10,0,0,0,7,0,1,0,3,0,3,0,7,0,0,0,1,0,1
0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,20,2,0,0,0,0,0,0,0,5,1,0,0,1,1,0,0,0,0,1,0,10,0,0,1,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,4,5,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,1,1,4,0,0,1,4,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,6,7,0,1,0,0,0,0,1,19,3,0,0,4,1,0,0,2,0,4,3,8,0,0,0,4,2,0
0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,2,0,1
0,0,16,2,0,1,0,0,0,0,0,5,0,1,0,0,2,0,0,0,0,0,0,13,0,0,1,1,0,0
0,1,22,0,0,0,0,0,1,0,4,37,0,0,0,2,1,2,0,1,0,4,7,11,3,0,1,2,0,0
0,1,16,5,0,0,1,0,0,0,1,8,3,0,0,0,1,2,0,0,0,0,0,3,0,0,2,2,0,0
1,1,19,1,0,0,1,0,0,0,33,7,12,1,0,0,3,0,0,16,0,0,0,35,2,0,0,12,0,1
